,search_term,title,author,publisher,ratings_count,average_rating,pub_date,pub_year
0,Orphancorp,Welcome To Orphancorp,Marlee Jane Ward,Xou Pty Ltd,264,3.91,"('8', None, '2015')",2015
1,Orphancorp,PRISONCORP (Orphancorp Book 3),Marlee Jane Ward,,2,4.36,"(None, None, None)",
0,Money for Something,Money for Something: Sex Work. Drugs. Life. Need.,Mia Walsch,Echo Publishing,39,4.13,"('7', '2', '2020')",2020
1,Money for Something,Money for Something - A Handy Field Guide for Turning Small Investments into Financial Freedom,Matt Henderson,MakaluMedia Inc,39,4.21,"('8', '17', '2012')",2012
2,Money for Something,No More Mac 'n' Cheese!: The Real-World Guide to Managing Your Money for 20-Somethings,Lise Andreana,Self-Counsel Press,8,3.25,"(None, None, '2011')",2011
3,Money for Something,The Breakfast Club for 40-Somethings: A Novel Approach to Unlearning Money and Reinventing Your Life,Vanessa Stoykov,Wiley,83,3.12,"('5', '14', '2018')",2018
4,Money for Something,Time Is Money: A Million-dollar Investment Plan For Today's Twenty- And Thirty-somethings,Frances Leonard,Basic Books,7,3.71,"('12', '20', '1995')",1995
5,Money for Something,"How to Make Money - A Handbook for Teens, Kids & Young Adults: What Do You Want to Be When You Grow Up? What do You Want to Be Now? Dishwashers, Doctors, Dog Walkers and Designers - The World Needs Them All! Learn How to Do Something With Your Life!",Sarah Janisse Brown,Createspace Independent Publishing Platform,7,4.57,"('12', '18', '2015')",2015
6,Money for Something,"Write an e-book:by following this easy tips: share something you know for sure,earn money (helpful Book 1)",Aya Dorean,,0,0.00,"(None, None, None)",
7,Money for Something,Something for Sara: A Beginning Book About Money,Sandra Ziegler,,0,0.00,"(None, None, None)",
8,Money for Something,"Make Money with Niche Knowledge by Selling Special Reports: Everybody knows something special, other people are willing to pay for.",J. Lee,Createspace Independent Publishing Platform,0,0.00,"('5', '22', '2010')",2010
9,Money for Something,Captains of industry or Men of Business Who Did Something Besides Making Money: A Book For Young Americans Volume Copy 2,James Parton,Createspace Independent Publishing Platform,0,0.00,"('9', '18', '2000')",2000
10,Money for Something,Money Is Something You Got to Make Incase You Don't Die: Funny Notebook 120 Lined Pages for Savers and Investors,Adrec Publishing,Independently Published,0,0.00,"('4', '9', '2019')",2019
11,Money for Something,"If You Want Something You've Never Had You've Got To Do Something You've Never Done: Inspirational/ Motivational Journal/ Notebook For Manifesting (love, money, success, happiness) 120 pages Journal Entry Header",Manifesto Publishers,,0,0.00,"(None, None, None)",
12,Money for Something,"The Citi Commonsense Money Guide for Real People: Pay Down Your Debt, Make the Most of What You've Got, Put Away a Little Something for the Future",Bill Knight,ECW Press,0,0.00,"('6', '30', '2014')",2014
0,Element of Fire,"The Element of Fire (Ile-Rien, #1)",Martha Wells,Martha Wells,1371,3.93,"('11', '13', '2006')",2006
1,Element of Fire,Highlander: The Element of Fire (Highlander),Jason Henderson,Aspect,130,3.36,"('10', '1', '1995')",1995
2,Element of Fire,The Element Of Fire (Ellen O'Malley #2),Brendan Graham,Not Avail,55,3.39,"('12', '3', '2001')",2001
3,Element of Fire,"Wicca Candle Magic: How To Master The Element of Fire for Magick Purposes (Wicca Books, Wicca Spells Book 2)",Leonie Sage,,12,3.75,"(None, None, None)",
4,Element of Fire,The Element Order: Crown of Fire,P S Ferns,,2,5.00,"(None, None, None)",
5,Element of Fire,"The 13th Element: The Sordid Tale of Murder, Fire, and Phosphorus",John Emsley,Wiley,414,3.79,"('1', '1', '2002')",2002
6,Element of Fire,"Fire (Tales of Elemental Spirits, #2)",Robin McKinley,Putnam,1638,3.78,"('10', '29', '2009')",2009
7,Element of Fire,Element Blast of Fire,Bella Richardson,,0,0.00,"(None, None, None)",
8,Element of Fire,"Born of Fire (Elemental Origins, #2)",A.L. Knorr,,930,4.30,"(None, None, None)",
9,Element of Fire,Elementals: Stories of Fire and Ice,A.S. Byatt,Vintage,1101,3.87,"('7', '11', '2000')",2000
10,Element of Fire,"The Elements of Ritual: Air, Fire, Water & Earth in the Wiccan Circle",Deborah Lipp,Llewellyn Publications,639,4.20,"('4', '8', '2003')",2003
11,Element of Fire,"Lego Bionicle - Tribes: Fire Tribe, Ice Tribe, Jungle Tribe, Rock Tribe, Sand Tribe, Water Tribe, Ackar, Crotesius, Element Lords, Element Lord of Fire, Hero Agori, Kyry, Malum, Perditus, Raanu, Vulcanus, Certavus, Element Lords",Source Wikia,"Books LLC, Wiki Series",1,5.00,"('10', '13', '2012')",2012
12,Element of Fire,Element of Fire,Anthony O'Hear,Routledge,1,5.00,"('10', '17', '2000')",2000
13,Element of Fire,Through the Fire (A Series of Elements #1),Elizabeth  Johns,,595,4.00,"('3', '11', '2016')",2016
14,Element of Fire,"Playing with Fire (Elements of Love, #2)",Callie Sparks,,132,3.63,"('4', None, '2014')",2014
15,Element of Fire,"Fire (Elements of the Undead, #1)",William Esmont,William Esmont,323,3.48,"('5', '6', '2011')",2011
16,Element of Fire,"The Tempting Touch Of Fire (Elemental Awakening, #1)",Nicola Claire,,166,4.07,"('10', '4', '2013')",2013
17,Element of Fire,"Spark of Fire (The Academy of Elements, #1)",Kat Adams,,204,3.73,"('3', '1', '2020')",2020
18,Element of Fire,"Treasure of the Fire Kingdom (Elemental Phases, #4)",Cassandra Gannon,Star Turtle Publishing,571,4.22,"('10', '4', '2012')",2012
19,Element of Fire,"Lego Bionicle - Fire: ""Tyrant,"" Ackar, Aft, AGNI, Akamai, Aodhan, Balta, Blazer Claws, Brander, Burnak, Crotesius, Dezalk, Disk Launcher, Dume, Element Lord of Fire, Energized Flame Swords, Fire Entity, Fire Greatswords, Fire Shield",Source Wikia,University-Press.Org,1,5.00,"('9', '12', '2013')",2013
0,City of Bones,"City of Bones (The Mortal Instruments, #1)",Cassandra Clare,Margaret K. McElderry Books,1496865,4.10,"('3', '27', '2007')",2007
1,City of Bones,"The Mortal Instruments Boxed Set: City of Bones; City of Ashes; City of Glass (The Mortal Instruments, #1-3)",Cassandra Clare,,62466,4.56,"(None, None, None)",
2,City of Bones,"City of Bones (Harry Bosch, #8; Harry Bosch Universe, #10)",Michael Connelly,Grand Central Publishing,33704,4.09,"('10', '2', '2006')",2006
3,City of Bones,"City of Bones / City of Ashes / City of Glass / City of Fallen Angels / City of Lost Souls (The Mortal Instruments, #1-5)",Cassandra Clare,Margaret K. McElderry Books,12523,4.58,"('10', '23', '2012')",2012
4,City of Bones,City of Bones: The Official Illustrated Movie Companion,Mimi O'Connor,Margaret K. McElderry Books,14240,4.45,"('7', '9', '2013')",2013
5,City of Bones,City of Bones (City of Bones: Graphic Novel #1),Mike Raicht,Th3rd World Studios,2961,4.41,"('9', '26', '2012')",2012
6,City of Bones,City of Bones: The Graphic Novel,Cassandra Clare,Margaret K. McElderry Books,1073,4.38,"('8', '6', '2013')",2013
7,City of Bones,City of Bones: The Little Book of Quotes,Cassandra Clare,Walker Books Ltd,1248,4.38,"('7', '9', '2013')",2013
8,City of Bones,Shadowhunter's Guide: City of Bones,Mimi O'Connor,Margaret K. McElderry Books,2223,4.13,"('7', '9', '2013')",2013
9,City of Bones,"The Mortal Instruments, the Complete Collection: City of Bones; City of Ashes; City of Glass; City of Fallen Angels; City of Lost Souls; City of Heavenly Fire",Cassandra Clare,Margaret K. McElderry Books,2565,4.60,"('11', '11', '2014')",2014
10,City of Bones,City of Bones,Martha Wells,Tor Fantasy / Tom Doherty Associates,1727,3.99,"('6', '15', '1996')",1996
11,City of Bones,The Mortal Instruments: City of Bones,Cassandra Clare,Th3rd World Studios,1770,4.40,"('5', '1', '2010')",2010
12,City of Bones,City of Bones (City of Bones: Graphic Novel #2),Mike Raicht,Th3rd World Studios,809,4.27,"('10', '24', '2012')",2012
13,City of Bones,"The Mortal Instruments Companion: City of Bones, Shadowhunters, and the Sight: The Unauthorized Guide",Lois H. Gresh,St. Martin's Griffin,877,4.30,"('6', '18', '2013')",2013
14,City of Bones,City of Bones (City of Bones: Graphic Novel #3),Mike Raicht,Th3rd World Studios,247,4.19,"('11', '21', '2012')",2012
15,City of Bones,City of Bones (City of Bones: Graphic Novel #4),Mike Raicht,Th3rd World Studios,221,4.19,"('12', '26', '2012')",2012
16,City of Bones,City of Masks (The Bone Mask Cycle #1),Ashley Capes,,202,3.83,"(None, None, None)",
17,City of Bones,"City of Bones (The Mortal Instruments: Graphic Novel, Part 5)",Mike Raicht,Th3rd World Studios,164,4.04,"('5', '8', '2013')",2013
18,City of Bones,"The Harry Bosch Novels, Volume 3: A Darkness More Than Night / City of Bones / Lost Light (Harry Bosch, #7-9)",Michael Connelly,Orion Books,542,4.42,"('7', '10', '2008')",2008
19,City of Bones,The Mortal Instruments 1: City of Bones Journal (Movie Tie-in),Cassandra Clare,,96,4.03,"(None, None, None)",
0,Death of the Necromancer,"The Death of the Necromancer (Ile-Rien, #2)",Martha Wells,Eos,2053,4.04,"('7', '1', '1999')",1999
1,Death of the Necromancer,A Whisper of Death (The Necromancer Saga #1),Paul  Barrett,,8,4.00,"(None, None, None)",
2,Death of the Necromancer,The Nine Gates of Death - An Extract of the Journal of Idrach the Lesser Necromancer,Garth Nix,Garth Nix,43,3.51,"('9', None, '2005')",2005
0,Wheel of the Infinite,Wheel of the Infinite,Martha Wells,Eos,1290,3.93,"('12', '4', '2001')",2001
1,Wheel of the Infinite,"The Fury Clock (The Infinite Wheel of Endless Chronicles, #1)",Christopher Bunn,Farmboy Publishing,32,3.90,"('4', '23', '2013')",2013
2,Wheel of the Infinite,Necromancer Nemesis (The Infinite Wheel of Endless Chronicles),Christopher Bunn,,0,0.00,"(None, None, None)",
0,Ile Rien,"The Death of the Necromancer (Ile-Rien, #2)",Martha Wells,Eos,2053,4.04,"('7', '1', '1999')",1999
1,Ile Rien,"The Element of Fire (Ile-Rien, #1)",Martha Wells,Martha Wells,1371,3.93,"('11', '13', '2006')",2006
2,Ile Rien,"The Wizard Hunters (The Fall of Ile-Rien, #1)",Martha Wells,Harper Voyager,1510,3.96,"('5', '25', '2004')",2004
3,Ile Rien,"The Gate of Gods (The Fall of Ile-Rien, #3)",Martha Wells,Harper Voyager,964,4.21,"('7', '25', '2006')",2006
4,Ile Rien,"The Ships of Air (The Fall of Ile-Rien, #2)",Martha Wells,Harper Voyager,1107,4.13,"('10', '25', '2005')",2005
5,Ile Rien,Between Worlds: The Collected Ile-Rien and Cineth Stories,Martha Wells,,226,4.12,"(None, None, None)",
0,The Cloud Roads,"The Cloud Roads (Books of the Raksura, #1)",Martha Wells,Night Shade Books,6106,3.97,"('3', '15', '2011')",2011
1,The Cloud Roads,"The Cloud Road (The Kingdom of the Lost, #2)",Isobelle Carmody,Penguin Viking,105,4.12,"('4', '24', '2013')",2013
2,The Cloud Roads,"Children's books:""The Journeys of Bussik Prince of the White Clouds Kingdom"": Road Safety Education, Bedtime story(Beginner reader)Early learning(kids ... Books (Beginner readers values books)",J. Tal,,3,3.67,"(None, None, None)",
3,The Cloud Roads,Kindergarten Baby / A Break in the Clouds / The Road Trip (School Days-Grimm Nights #1-3),Cricket Rohman,,1,5.00,"(None, None, None)",
4,The Cloud Roads,Beyond The Dark Cloud: Road To Recovery From Chronic Fatigue And Immune Dysfunction After 25 Years,Thea Schlosser,Authorhouse,0,0.00,"('12', '1', '1995')",1995
5,The Cloud Roads,"The Horse that Leaps Through Clouds: A Tale of Espionage, the Silk Road, and the Rise of Modern China",Eric Enno Tamm,Counterpoint,53,3.82,"('4', '26', '2011')",2011
6,The Cloud Roads,Cloud Road: A Journey through the Inca Heartland,John   Harrison,Parthian Books,68,3.80,"('10', '1', '2010')",2010
7,The Cloud Roads,"feet in the pedals, head in the clouds: Road Cycling Road Racing - Journal or Notebook Gift - Fathers Day Gift Idea - 120 Blank Lined Pages To Write in.",Roadiegang Publications,Independently Published,0,0.00,"('5', '13', '2019')",2019
8,The Cloud Roads,"TOR: #1 Guide On ip address, blocking the NSA, Internet Privacy and more! (Set Up Tor in 2016!) (ip address, silk road, cyber security, internet privacy, ... cloud security, privacy rights, deep web,)",Gary Mitnick,,22,3.18,"(None, None, None)",
9,The Cloud Roads,Glacier's Secrets: Beyond The Roads And Above The Clouds,George Ostrom,Farcountry Press,1,4.00,"('8', '1', '2002')",2002
10,The Cloud Roads,The Road To El Cielo: Mexico's Forest In The Clouds,Fred S. Webster,University of Texas Press,3,2.67,"('3', '15', '2002')",2002
11,The Cloud Roads,Got This: Sunshine and storm clouds on the gravel road of life,Jon Larsen,,5,5.00,"(None, None, None)",
12,The Cloud Roads,"The road that led home; a romance of plow-land; with some passages from the lives of Henry Nicol, philosopher of Islay; Ernie Bedford, pedagogue; Jim Dover, of the everlasting thirst; and Sioux Ben Sun Cloud, the Scotch-talking Indian; as well as others,",Will E. Ingersoll,,0,0.00,"(None, None, None)",
13,The Cloud Roads,"Light in the Cloud: Being Reasons for Renouncing Infidelity; Two Sermons, Preached in Augustine Church, Clapham Road, London, on Sunday, September 10th, 1876 (Classic Reprint)",George Sexton,Forgotten Books,0,0.00,"('5', '17', '2018')",2018
14,The Cloud Roads,"Stories of Magic and Hope: Cloud Road, the Lonely Dragon, and the Two Princesses",Elizabeth Jensen,Createspace,0,0.00,"('4', '1', '2013')",2013
15,The Cloud Roads,"The Storm-Cloud of the Nineteenth Century: On the Old Road, Arrows of the Chace, Ruskiniana",John Ruskin,Classic Publishers,0,0.00,"('1', '1', '1999')",1999
16,The Cloud Roads,"Light in the Cloud: Being Reasons for Renouncing Infidelity; Two Sermons, Preached in Augustine Church, Clapham Road, London, on Sunday, Sept. 10th, 1876",George Sexton,Palala Press,0,0.00,"('5', '2', '2016')",2016
17,The Cloud Roads,Harley Woman: Tales from the Open Road: Blue Clouds,R.M. Singhose,iUniverse,0,0.00,"('6', '23', '2009')",2009
18,The Cloud Roads,Feet In The Pedals Head In The Clouds: Inspirational Quote Cycling Journal - Fathers Day Gift For Road Cycling Lovers - 6x9,Roadiegang Publications,Independently Published,0,0.00,"('5', '13', '2019')",2019
